date,store_id,sku_id,department,price,promo,units_sold,margin_pct,sales_dollars,gross_margin_dollars
2024-02-06,1,1,Tools,159.8896156577409,0,1,0.40146143348054386,159.8896156577409,64.18951430060987
2024-02-07,1,1,Tools,147.2049077254373,0,0,0.40146143348054386,0.0,0.0
2024-02-08,1,1,Tools,148.3279266379551,0,1,0.40146143348054386,148.3279266379551,59.547942053270404
2024-02-09,1,1,Tools,155.6995296125204,0,0,0.40146143348054386,0.0,0.0
2024-02-10,1,1,Tools,144.567623950938,0,0,0.40146143348054386,0.0,0.0
2024-02-11,1,1,Tools,153.80410372180054,0,0,0.40146143348054386,0.0,0.0
2024-02-12,1,1,Tools,151.3977099074117,0,0,0.40146143348054386,0.0,0.0
2024-02-13,1,1,Tools,153.64889688822387,0,1,0.40146143348054386,153.64889688822387,61.684106397450634
2024-02-14,1,1,Tools,150.54903449559805,0,0,0.40146143348054386,0.0,0.0
2024-01-01,1,9,Home,87.19653044748206,0,1,0.18556818062770405,87.19653044748206,16.180901512187447
2024-01-02,1,9,Home,86.15455736263387,0,0,0.18556818062770405,0.0,0.0
2024-01-03,1,9,Home,88.5449622325278,0,0,0.18556818062770405,0.0,0.0
2024-01-04,1,9,Home,86.90541049103354,0,2,0.18556818062770405,173.81082098206707,32.25375782304975
2024-01-05,1,9,Home,89.09933621226409,0,0,0.18556818062770405,0.0,0.0
2024-01-06,1,9,Home,86.18409538640708,0,2,0.18556818062770405,172.36819077281416,31.986051559800128
2024-01-07,1,9,Home,83.89237025565981,0,0,0.18556818062770405,0.0,0.0
2024-01-08,1,9,Home,86.5232496512642,0,3,0.18556818062770405,259.56974895379255,48.16788605934517
2024-01-09,1,9,Home,85.34849557431802,0,1,0.18556818062770405,85.34849557431802,15.837965043037848
2024-01-10,1,9,Home,87.66640731426055,0,2,0.18556818062770405,175.3328146285211,32.53619141494916
2024-01-11,1,9,Home,87.31124198446061,0,1,0.18556818062770405,87.31124198446061,16.202188323401565
2024-01-12,1,9,Home,88.8111733171279,0,2,0.18556818062770405,177.6223466342558,32.96105570374224
2024-01-13,1,9,Home,76.73662565447806,1,1,0.18556818062770405,76.73662565447806,14.239876010210693
2024-01-14,1,9,Home,86.67645650288073,0,0,0.18556818062770405,0.0,0.0
2024-01-15,1,9,Home,86.56332527922842,0,2,0.18556818062770405,173.12665055845684,32.12679756230112
2024-01-16,1,9,Home,87.510174853661,0,1,0.18556818062770405,87.510174853661,16.23910393400613
2024-01-17,1,9,Home,80.4606859678102,1,0,0.18556818062770405,0.0,0.0
2024-01-18,1,9,Home,88.07348968232394,0,2,0.18556818062770405,176.14697936464788,32.68727448376344
2024-01-19,1,9,Home,79.00638738954372,1,0,0.18556818062770405,0.0,0.0
2024-01-20,1,9,Home,90.39228518508864,0,1,0.18556818062770405,90.39228518508864,16.773931904577466
2024-01-21,1,9,Home,77.87415535343034,1,0,0.18556818062770405,0.0,0.0
2024-01-22,1,9,Home,78.27886206039223,1,0,0.18556818062770405,0.0,0.0
2024-01-23,1,9,Home,89.4041318775659,0,0,0.18556818062770405,0.0,0.0
2024-01-24,1,9,Home,93.9539238869063,0,3,0.18556818062770405,281.8617716607189,52.30457615558096
2024-01-25,1,9,Home,78.34039539929424,1,2,0.18556818062770405,156.68079079858848,29.074969287803977
2024-01-26,1,9,Home,82.07144346123779,0,2,0.18556818062770405,164.14288692247558,30.45969688918275
2024-01-27,1,9,Home,85.95452952592116,0,2,0.18556818062770405,171.90905905184232,31.900851321670917
2024-01-28,1,9,Home,87.09143676604656,0,4,0.18556818062770405,348.3657470641862,64.64559787571197
2024-01-29,1,9,Home,89.83613779745886,0,1,0.18556818062770405,89.83613779745886,16.670728645694158
2024-01-30,1,9,Home,75.69956527707635,1,0,0.18556818062770405,0.0,0.0
2024-01-31,1,9,Home,89.14731596161069,0,1,0.18556818062770405,89.14731596161069,16.542905230839178
2024-02-01,1,9,Home,86.66867885074903,0,0,0.18556818062770405,0.0,0.0
2024-02-02,1,9,Home,86.15273047079812,0,1,0.18556818062770405,86.15273047079812,15.987205449574969
2024-02-03,1,9,Home,89.7415380048632,0,0,0.18556818062770405,0.0,0.0
2024-02-04,1,9,Home,86.9559214798197,0,0,0.18556818062770405,0.0,0.0
2024-02-05,1,9,Home,86.67314625147174,0,2,0.18556818062770405,173.34629250294347,32.16755611832904
2024-02-06,1,9,Home,87.4248986809526,0,1,0.18556818062770405,87.4248986809526,16.223279389785738
2024-02-07,1,9,Home,87.6791959847736,0,1,0.18556818062770405,87.6791959847736,16.270468877794332
2024-02-08,1,9,Home,84.11478774380373,0,0,0.18556818062770405,0.0,0.0
2024-02-09,1,9,Home,87.70109394180852,0,2,0.18556818062770405,175.40218788361705,32.54906488368153
2024-02-10,1,9,Home,84.34720486055743,0,1,0.18556818062770405,84.34720486055743,15.652157347005877
2024-02-11,1,9,Home,89.62326244801555,0,1,0.18556818062770405,89.62326244801555,16.631225754397477
2024-02-12,1,9,Home,90.3224740172566,0,1,0.18556818062770405,90.3224740172566,16.760977173175377
2024-02-13,1,9,Home,86.96105118685158,0,0,0.18556818062770405,0.0,0.0
2024-02-14,1,9,Home,86.35284432826381,0,2,0.18556818062770405,172.70568865652763,32.04868042804654
2024-01-01,1,6,Automotive,180.54671478504292,0,1,0.4328603755706132,180.54671478504292,78.15151876989405
2024-01-02,1,6,Automotive,183.8101313983042,0,0,0.4328603755706132,0.0,0.0
2024-01-03,1,6,Automotive,181.26664663264367,0,0,0.4328603755706132,0.0,0.0
2024-01-04,1,6,Automotive,159.95448621007418,1,0,0.4328603755706132,0.0,0.0
2024-01-05,1,6,Automotive,183.11804498598576,0,0,0.4328603755706132,0.0,0.0
2024-01-06,1,6,Automotive,176.7310617358369,0,1,0.4328603755706132,176.7310617358369,76.49987375796759
2024-01-07,1,6,Automotive,171.81984012665654,0,1,0.4328603755706132,171.81984012665654,74.37400052770727
2024-01-08,1,6,Automotive,185.76636151471033,0,1,0.4328603755706132,185.76636151471033,80.41089701364382
2024-01-09,1,6,Automotive,178.45499705735688,0,1,0.4328603755706132,178.45499705735688,77.24609704870016
2024-01-10,1,6,Automotive,178.93809031370125,0,0,0.4328603755706132,0.0,0.0
2024-01-11,1,6,Automotive,182.72451419342076,0,1,0.4328603755706132,182.72451419342076,79.09420183972195
2024-01-12,1,6,Automotive,178.82744563371637,0,0,0.4328603755706132,0.0,0.0
2024-01-13,1,6,Automotive,186.51008334681808,0,1,0.4328603755706132,186.51008334681808,80.73282472521004
2024-01-14,1,6,Automotive,181.5678156222159,0,0,0.4328603755706132,0.0,0.0
2024-01-15,1,6,Automotive,177.82994988578355,0,0,0.4328603755706132,0.0,0.0
2024-01-16,1,6,Automotive,177.48544072164856,0,0,0.4328603755706132,0.0,0.0
2024-01-17,1,6,Automotive,164.59357037497605,1,3,0.4328603755706132,493.7807111249282,213.73810406706087
2024-01-18,1,6,Automotive,180.82731571066074,0,0,0.4328603755706132,0.0,0.0
2024-01-19,1,6,Automotive,177.97635720097296,0,1,0.4328603755706132,177.97635720097296,77.03891282070276
2024-01-20,1,6,Automotive,177.85820841942387,0,1,0.4328603755706132,177.85820841942387,76.98777089474821
2024-01-21,1,6,Automotive,176.13156603770344,0,1,0.4328603755706132,176.13156603770344,76.24037582492056
2024-01-22,1,6,Automotive,183.50768000777416,0,0,0.4328603755706132,0.0,0.0
2024-01-23,1,6,Automotive,181.58609054695944,0,1,0.4328603755706132,181.58609054695944,78.60142335255624
2024-01-24,1,6,Automotive,172.28407946594268,0,0,0.4328603755706132,0.0,0.0
2024-01-25,1,6,Automotive,187.75570599919376,0,0,0.4328603755706132,0.0,0.0
2024-01-26,1,6,Automotive,159.65254734365786,1,0,0.4328603755706132,0.0,0.0
2024-01-27,1,6,Automotive,181.11228183866106,0,1,0.4328603755706132,181.11228183866106,78.39633033713358
2024-01-28,1,6,Automotive,176.33258966371508,0,0,0.4328603755706132,0.0,0.0
2024-01-29,1,6,Automotive,178.1343179057031,0,0,0.4328603755706132,0.0,0.0
2024-01-30,1,6,Automotive,174.43122847002456,0,1,0.4328603755706132,174.43122847002456,75.50436706677827
2024-01-31,1,6,Automotive,175.53117400096983,0,0,0.4328603755706132,0.0,0.0
2024-02-01,1,6,Automotive,181.2955083822516,0,1,0.4328603755706132,181.2955083822516,78.47564184760668
2024-02-02,1,6,Automotive,178.40757123497082,0,0,0.4328603755706132,0.0,0.0
2024-02-03,1,6,Automotive,161.5752304869133,1,2,0.4328603755706132,323.1504609738266,139.87902990294737
2024-02-04,1,6,Automotive,179.73729140361178,0,0,0.4328603755706132,0.0,0.0
2024-02-05,1,6,Automotive,174.21290951719507,0,0,0.4328603755706132,0.0,0.0
2024-02-06,1,6,Automotive,174.57522666442964,0,1,0.4328603755706132,174.57522666442964,75.56669817928994
2024-02-07,1,6,Automotive,189.78039912588378,0,0,0.4328603755706132,0.0,0.0
2024-02-08,1,6,Automotive,159.89960826576092,1,0,0.4328603755706132,0.0,0.0
2024-02-09,1,6,Automotive,184.04173674715622,0,1,0.4328603755706132,184.04173674715622,79.66437528904197
2024-02-10,1,6,Automotive,183.07038696873934,0,0,0.4328603755706132,0.0,0.0
2024-02-11,1,6,Automotive,180.69559417244093,0,0,0.4328603755706132,0.0,0.0
2024-02-12,1,6,Automotive,182.33667545635763,0,1,0.4328603755706132,182.33667545635763,78.92632181833596
2024-02-13,1,6,Automotive,175.33036780332793,0,1,0.4328603755706132,175.33036780332793,75.89356885628227
2024-02-14,1,6,Automotive,188.7566125117054,0,1,0.4328603755706132,188.7566125117054,81.7052581832535
2024-01-01,1,3,Home,90.77843517853385,0,3,0.2956465637872463,272.33530553560155,80.51499727955043
2024-01-02,1,3,Home,84.32591058694038,0,1,0.2956465637872463,84.32591058694038,24.930665703259496
2024-01-03,1,3,Home,85.03592999775888,0,0,0.2956465637872463,0.0,0.0
2024-01-04,1,3,Home,90.23521355879215,0,2,0.2956465637872463,180.4704271175843,53.35546164253047
2024-01-05,1,3,Home,88.96088811408003,0,0,0.2956465637872463,0.0,0.0
2024-01-06,1,3,Home,85.63971847462287,0,2,0.2956465637872463,171.27943694924573,50.63817698145881
2024-01-07,1,3,Home,84.63531568412218,0,2,0.2956465637872463,169.27063136824435,50.04428051411911
2024-01-08,1,3,Home,86.68496442800682,0,0,0.2956465637872463,0.0,0.0
2024-01-09,1,3,Home,85.84890526895327,0,1,0.2956465637872463,85.84890526895327,25.38093384766286
2024-01-10,1,3,Home,90.09739926013765,0,1,0.2956465637872463,90.09739926013765,26.636986497427284
2024-01-11,1,3,Home,90.71960869256526,0,1,0.2956465637872463,90.71960869256526,26.820940578080517
2024-01-12,1,3,Home,78.81704688934805,1,1,0.2956465637872463,78.81704688934805,23.30198908069402
2024-01-13,1,3,Home,84.6370601268456,0,1,0.2956465637872463,84.6370601268456,25.022655995556455
2024-01-14,1,3,Home,76.21409473472367,1,0,0.2956465637872463,0.0,0.0
2024-01-15,1,3,Home,90.52109655751353,0,2,0.2956465637872463,181.04219311502706,53.52450229496481
2024-01-16,1,3,Home,86.14650047462666,0,0,0.2956465637872463,0.0,0.0
2024-01-17,1,3,Home,88.45325854045434,0,2,0.2956465637872463,176.90651708090869,52.30180388654045
2024-01-18,1,3,Home,84.48851167119616,0,0,0.2956465637872463,0.0,0.0
2024-01-19,1,3,Home,90.21243424333085,0,2,0.2956465637872463,180.4248684866617,53.34199238984735
2024-01-20,1,3,Home,86.17640772860129,0,1,0.2956465637872463,86.17640772860129,25.477758824489666
2024-01-21,1,3,Home,86.32403704850981,0,1,0.2956465637872463,86.32403704850981,25.52140492563487
2024-01-22,1,3,Home,83.9384615406804,0,0,0.2956465637872463,0.0,0.0
2024-01-23,1,3,Home,88.84765832453124,0,3,0.2956465637872463,266.5429749735937,78.80251465257295
2024-01-24,1,3,Home,85.93068452310962,0,2,0.2956465637872463,171.86136904621924,50.81022320628653
2024-01-25,1,3,Home,90.13034830462331,0,0,0.2956465637872463,0.0,0.0
2024-01-26,1,3,Home,88.42269870708292,0,0,0.2956465637872463,0.0,0.0
2024-01-27,1,3,Home,84.53352275762849,0,0,0.2956465637872463,0.0,0.0
2024-01-28,1,3,Home,87.06268782527393,0,1,0.2956465637872463,87.06268782527393,25.739784489623958
2024-01-29,1,3,Home,87.32666896685849,0,0,0.2956465637872463,0.0,0.0
2024-01-30,1,3,Home,76.93601266247859,1,2,0.2956465637872463,153.87202532495718,45.49173555030773
2024-01-31,1,3,Home,87.30778735808377,0,1,0.2956465637872463,87.30778735808377,25.81224732428505
2024-02-01,1,3,Home,86.69422177797874,0,0,0.2956465637872463,0.0,0.0
2024-02-02,1,3,Home,87.70664979839081,0,2,0.2956465637872463,175.41329959678163,51.86033926837124
2024-02-03,1,3,Home,83.59747130665035,0,1,0.2956465637872463,83.59747130665035,24.715305133114093
2024-02-04,1,3,Home,88.04249039469083,0,3,0.2956465637872463,264.1274711840725,78.08837925738594
2024-02-05,1,3,Home,86.8841635589215,0,1,0.2956465637872463,86.8841635589215,25.687004403724227
2024-02-06,1,3,Home,85.91655601436169,0,0,0.2956465637872463,0.0,0.0
2024-02-07,1,3,Home,87.26604464914786,0,1,0.2956465637872463,87.26604464914786,25.799906235824977
2024-02-08,1,3,Home,87.59239614016788,0,1,0.2956465637872463,87.59239614016788,25.89639093273189
2024-02-09,1,3,Home,86.51481755296659,0,0,0.2956465637872463,0.0,0.0
2024-02-10,1,3,Home,83.64695178196742,0,0,0.2956465637872463,0.0,0.0
2024-02-11,1,3,Home,84.1589604882797,0,0,0.2956465637872463,0.0,0.0
2024-02-12,1,3,Home,87.14377697599247,0,1,0.2956465637872463,87.14377697599247,25.763758218394322
2024-02-13,1,3,Home,84.11457866611748,0,0,0.2956465637872463,0.0,0.0
2024-02-14,1,3,Home,77.96711713151899,1,0,0.2956465637872463,0.0,0.0
2024-01-01,1,2,Tools,58.21176315877843,0,1,0.31053847712928123,58.21176315877843,18.07699228233745
2024-01-02,1,2,Tools,59.768979230253144,0,1,0.31053847712928123,59.768979230253144,18.560567789734453
2024-01-03,1,2,Tools,55.71645845844148,0,3,0.31053847712928123,167.14937537532444,51.906312482163834
2024-01-04,1,2,Tools,54.61824761662394,0,1,0.31053847712928123,54.61824761662394,16.961067438336393
2024-01-05,1,2,Tools,55.94586263679087,0,0,0.31053847712928123,0.0,0.0
2024-01-06,1,2,Tools,58.02154719005292,0,0,0.31053847712928123,0.0,0.0
2024-01-07,1,2,Tools,56.067698284586214,0,0,0.31053847712928123,0.0,0.0
2024-01-08,1,2,Tools,56.30884114521135,0,0,0.31053847712928123,0.0,0.0
2024-01-09,1,2,Tools,55.44449631406752,1,0,0.31053847712928123,0.0,0.0
2024-01-10,1,2,Tools,54.71388932700734,0,1,0.31053847712928123,54.71388932700734,16.990767869428893
2024-01-11,1,2,Tools,58.0045340371746,0,0,0.31053847712928123,0.0,0.0
